"","x"
"4694",386.042912273395
"4695",384.379587669832
"4696",381.185613052634
"4697",379.097251075399
"4698",374.679907651141
"4699",372.72539054577
"4700",369.194122677071
"4701",368.069898677658
"4702",368.924036993742
"4703",366.279325548213
"4704",364.14585548504
"4705",361.533757706442
"4706",361.214252748498
"4707",359.479080345199
"4708",355.93842992914
"4709",353.294707498647
"4710",351.245929600194
"4711",353.668796138785
"4712",348.18393751484
"4713",346.605350414964
"4714",341.41607176105
"4715",342.828524250443
"4716",344.715105671902
"4717",348.519979581877
"4718",351.64874947451
"4719",351.246612194994
"4720",354.867161277829
"4721",357.936901983221
"4722",356.641509227553
"4723",360.675634594253
"4724",363.700793962238
"4725",362.727246294268
"4726",364.389415520068
"4727",364.814762915869
"4728",367.330739330529
"4729",366.437853956206
"4730",371.306291274962
"4731",370.714123819733
"4732",373.71266152295
"4733",374.423197002258
"4734",376.964281899139
"4735",382.283879469649
"4736",384.503707522827
"4737",387.738077218809
"4738",390.119263606509
"4739",392.783884832189
"4740",391.966451654929
"4741",391.463116317326
"4742",391.410327092459
"4743",395.549887399598
"4744",399.468089242274
"4745",400.682766719047
"4746",401.893297655565
"4747",398.796725660497
"4748",399.370559681309
"4749",397.825384794617
"4750",397.216612902966
"4751",396.853011995602
"4752",397.171316547809
"4753",399.184377207572
"4754",400.516225480533
"4755",403.675240058492
"4756",403.28585135996
"4757",406.878793655863
"4758",406.419623507692
"4759",409.906180309264
"4760",410.23478290827
"4761",409.738139134525
"4762",409.077866734964
"4763",409.564666044859
"4764",413.999041588609
"4765",418.402920366555
"4766",421.699282373211
"4767",423.383792542468
"4768",422.493822832214
"4769",419.494093758
"4770",420.071012533312
"4771",418.065167154388
"4772",413.431386437799
"4773",410.215610522954
"4774",408.023361581852
"4775",401.399665001482
"4776",400.664133247934
"4777",404.116512184323
"4778",404.998149239167
"4779",403.210421586619
"4780",400.747611842134
"4781",401.825314507912
"4782",403.792933418079
"4783",402.808645097467
"4784",399.447132831975
"4785",396.462457064986
"4786",394.190366376023
"4787",390.216211968996
"4788",388.099746584541
"4789",386.415591333168
"4790",383.710075944059
"4791",380.058246264065
"4792",375.720747614343
"4793",373.309697234904
"4794",373.54372212715
"4795",369.644477478845
"4796",371.136102625221
"4797",373.401731395547
"4798",375.24109946208
"4799",371.753253625058
"4800",368.744817059514
"4801",368.559541367084
"4802",364.030587230949
"4803",363.49239835231
"4804",362.386739054657
"4805",361.401369332245
"4806",364.215989843742
"4807",364.806369654471
"4808",364.432961913612
"4809",361.044740149693
"4810",355.419449817449
"4811",355.351780156887
"4812",355.17496988842
"4813",353.754082346034
"4814",352.574254230008
"4815",352.079006088416
"4816",351.970507636987
"4817",346.72667681377
"4818",348.223593746316
"4819",346.769553013067
"4820",348.164704788819
"4821",348.484032238729
"4822",347.412463321487
"4823",347.93351830499
"4824",344.155254896225
"4825",341.53229614484
"4826",339.590873593271
"4827",339.876077862631
"4828",337.336611019345
"4829",338.392428050663
"4830",337.090705785041
"4831",334.360867905709
"4832",333.395492743461
"4833",331.032386798117
"4834",327.882208900673
"4835",329.49741449169
"4836",326.95661679485
"4837",321.963832011905
"4838",319.557450488688
"4839",316.743197159449
"4840",315.823211314171
"4841",316.450301328314
"4842",317.050904662796
"4843",318.4832392504
"4844",315.686322770249
"4845",315.01462222383
"4846",312.10792181942
"4847",305.523769156033
"4848",305.805951341631
"4849",308.050219136956
"4850",303.976216052437
"4851",305.45443528026
"4852",302.443467540821
"4853",298.277423866677
"4854",296.873259892256
"4855",293.230796963122
"4856",290.622162127167
"4857",289.482538006854
"4858",287.061139712853
"4859",286.88365863539
"4860",284.415750275284
"4861",281.623278603597
"4862",277.88299066403
"4863",277.395462075468
"4864",275.409359010462
"4865",272.108791648623
"4866",271.468311098842
"4867",268.703462929172
"4868",268.537471974369
"4869",266.723147529221
"4870",264.182642773138
"4871",263.631251571904
"4872",265.008112878632
"4873",268.268983926155
"4874",271.264244701597
"4875",273.49007443996
"4876",274.553160373383
"4877",272.581626971195
"4878",277.966575155265
"4879",275.704475215305
"4880",276.596953841029
"4881",272.619186647645
"4882",270.630111766009
"4883",269.731769127863
"4884",269.992252220357
"4885",268.639396259468
"4886",268.204747183898
"4887",266.781847431896
"4888",269.359371580774
"4889",270.233860338929
"4890",275.927567507514
"4891",279.028151275842
"4892",284.588907176034
"4893",290.773692483738
"4894",294.106516137905
"4895",297.20564373833
"4896",299.358874550275
"4897",301.525367903877
"4898",304.36054393845
"4899",310.092658110687
"4900",311.349146452426
"4901",312.820223482614
"4902",314.355820359379
"4903",315.325647808251
"4904",319.539182948674
"4905",320.050448770192
"4906",321.119695078442
"4907",323.305668146065
"4908",322.747310950497
"4909",326.828820176747
"4910",324.524587313076
"4911",327.461770460206
"4912",331.631949746356
"4913",334.053484862685
"4914",332.204544379224
"4915",333.919724345028
"4916",335.864769752879
"4917",331.946631865105
"4918",332.991555985839
"4919",330.46943206794
"4920",330.426848091431
"4921",328.708007240923
"4922",329.518484574716
"4923",332.396243936871
"4924",334.492855385599
"4925",338.793236089357
"4926",340.55635350659
"4927",346.146025238136
"4928",345.797286146401
"4929",347.808700737242
"4930",347.238959861439
"4931",347.890276903805
"4932",349.94438014192
"4933",348.079003437024
"4934",349.740731539033
"4935",353.425233438065
"4936",358.935175330828
"4937",358.600436973759
"4938",357.040573637713
"4939",361.461777253043
"4940",365.871206846166
"4941",365.185732135349
"4942",366.863947445989
"4943",366.137871031063
"4944",368.294051372949
"4945",372.567029606696
"4946",373.439403002417
"4947",375.036389508717
"4948",378.949360685179
"4949",380.411980984222
"4950",383.511316391054
"4951",384.183418937948
"4952",385.129815506169
"4953",388.104721923133
"4954",388.89667288645
"4955",391.660249670914
"4956",394.515393571734
"4957",396.199683888669
"4958",396.749903116575
"4959",397.187233104257
"4960",398.236940358716
"4961",404.651940395853
"4962",404.928148641254
"4963",403.811951548888
"4964",404.409128270247
"4965",407.66132669275
"4966",409.669070695304
"4967",411.013581532999
"4968",408.715465624802
"4969",411.345051558197
"4970",412.007279651829
"4971",412.068979902741
"4972",414.140816910101
"4973",416.570775001927
"4974",417.366524259666
"4975",415.041966876976
"4976",419.295953884806
"4977",418.067552576288
"4978",422.62400197401
"4979",424.022503212544
"4980",426.69091630909
"4981",426.235890550145
"4982",426.905767720197
"4983",428.423025986217
"4984",431.007422607657
"4985",432.717693712545
"4986",436.757242564719
"4987",439.87635105965
"4988",441.554285270087
"4989",444.640082037452
"4990",443.407712051932
"4991",439.985249746479
"4992",442.144258561623
"4993",444.957168700724
"4994",450.686289253074
"4995",445.016809959458
"4996",447.03863842897
"4997",451.717672120436
"4998",457.931273898052
"4999",460.225681370806
"5000",461.116022246896
"5001",461.150663279801
"5002",462.602499168442
"5003",461.554541741458
"5004",466.025253472609
"5005",465.10748479894
"5006",464.718405746459
"5007",463.108218937483
"5008",462.023475809755
"5009",461.760979007912
"5010",460.055729699737
"5011",461.67576302703
"5012",467.370247724516
"5013",464.950666535508
"5014",469.074157772464
"5015",469.869753698073
"5016",468.376503468349
"5017",468.356619660721
"5018",468.787782619306
"5019",472.202880603147
"5020",473.852490830263
"5021",475.707679627006
"5022",479.989693410462
"5023",481.296516023491
"5024",486.50027168181
"5025",487.546537329783
"5026",490.342553321329
"5027",493.76828331589
"5028",495.237810594267
"5029",491.519183081634
"5030",493.207622605153
"5031",493.989099480571
"5032",491.20020149942
"5033",490.24818662793
"5034",488.382864594439
"5035",492.326603788948
"5036",496.571014790149
"5037",500.457583528647
"5038",501.672134735592
"5039",506.959604841512
"5040",508.728528828986
"5041",508.525276001177
"5042",512.476110411285
"5043",514.93325901168
"5044",514.03533050705
"5045",516.748363283754
"5046",520.413880094773
"5047",521.498539626836
"5048",525.550124245487
"5049",526.627362574333
"5050",523.866629858768
"5051",524.404823388784
"5052",529.681406978826
"5053",534.025625314512
"5054",530.950554783533
"5055",530.695127214703
"5056",532.352679479574
"5057",530.245801765779
"5058",532.005902010087
"5059",532.711183634102
"5060",534.721197071699
"5061",539.010992653351
"5062",538.395175900311
"5063",536.008390282119
"5064",538.683007085046
"5065",539.335923014839
"5066",539.225504875844
"5067",538.196746499539
"5068",539.57840492265
"5069",538.415047975163
"5070",540.833246373677
"5071",545.555946875524
"5072",545.255973698539
"5073",545.180348438783
"5074",550.570638612685
"5075",553.117858869314
"5076",556.249157217671
"5077",559.577220555689
"5078",561.86444446562
"5079",564.964555952352
"5080",565.419525408175
"5081",569.703824112625
"5082",574.12589823091
"5083",575.602816456308
"5084",577.580287842268
"5085",574.362738452291
"5086",574.205696948648
"5087",579.91177079917
"5088",582.124905166376
"5089",586.063196541081
"5090",584.25492535225
"5091",589.709760423512
"5092",591.988029843202
"5093",591.873510177047
"5094",591.004093466343
"5095",597.167679129414
"5096",595.997396291164
"5097",594.152240567424
"5098",593.963633407689
"5099",598.863823490371
"5100",604.424067371668
"5101",604.191234672743
"5102",606.965103566911
"5103",603.832276495614
"5104",607.352748815484
"5105",605.512660342591
"5106",607.921039773641
"5107",612.379368368147
"5108",615.078836175501
"5109",618.971885303784
"5110",621.766671467673
"5111",622.347955117149
"5112",625.079049342334
"5113",624.017839007183
"5114",625.063716928634
"5115",624.303275631134
"5116",625.074266542341
"5117",627.327725344305
"5118",629.25577595341
"5119",632.241842245603
"5120",634.479119097306
"5121",635.09628956092
"5122",635.456366738658
"5123",635.243873467745
"5124",636.998174760407
"5125",640.575647926767
"5126",644.36605773991
"5127",646.685208369269
"5128",648.018451773297
"5129",650.417962238795
"5130",653.893794513105
"5131",653.91688119876
"5132",655.133844099988
"5133",653.610267100875
"5134",655.564135792256
"5135",658.826436838412
"5136",659.500257645387
"5137",664.336828054202
"5138",666.313300409101
"5139",663.712473805725
"5140",666.138420255762
"5141",666.356609402367
"5142",666.230397137546
"5143",667.433051673327
"5144",670.125870428322
"5145",672.650119079804
"5146",678.012074802273
"5147",679.166461510557
"5148",677.87914733315
"5149",675.899202635666
"5150",675.171439705031
"5151",677.010867290998
"5152",677.554445767654
"5153",675.834583075075
"5154",673.691889628115
"5155",675.384004017258
"5156",679.046271597261
"5157",677.978447599297
"5158",676.839997493937
"5159",676.745139995438
"5160",680.503070038884
"5161",683.55957594655
"5162",685.799273257411
"5163",686.577875889417
"5164",684.23792926923
"5165",687.258556313807
"5166",687.369248459792
"5167",687.409039641467
"5168",690.528490437352
"5169",692.398716979507
"5170",693.779340946993
"5171",695.179143441137
"5172",698.969524672774
"5173",701.939426055553
"5174",704.914686661743
"5175",703.359222432415
"5176",709.029855981745
"5177",707.109020549554
"5178",707.100706565954
"5179",707.56875474547
"5180",710.462709371475
"5181",708.676195280213
"5182",710.602970008664
"5183",712.167327453289
"5184",713.984034139979
"5185",717.444494218764
"5186",721.470508871595
"5187",722.972763697529
"5188",720.99410729555
"5189",720.791217930828
"5190",721.207228624187
"5191",724.857046912824
"5192",724.698080635688
"5193",724.770029696654
"5194",723.90440395193
"5195",724.386392696751
"5196",725.669069457156
"5197",728.325434037932
"5198",729.66320934804
"5199",733.570103616933
"5200",738.421198832943
"5201",740.426980810107
"5202",745.517163889337
"5203",748.321668856026
"5204",750.168745511589
"5205",750.44937421402
"5206",753.55969000392
"5207",756.068807700086
"5208",762.848592154528
"5209",764.76591185257
"5210",761.458837758486
"5211",763.120991511837
"5212",762.789282243787
"5213",763.549700621853
"5214",766.032338047051
"5215",767.099775330036
"5216",770.28173605325
"5217",772.10772362775
"5218",774.770832383322
"5219",774.175646844872
"5220",775.919468655926
"5221",778.843846932043
"5222",779.095300927776
"5223",780.245703030141
"5224",785.726355337242
"5225",785.795505822518
"5226",784.437732982193
"5227",785.559561296237
"5228",789.106853967039
"5229",787.622458761277
"5230",788.000173437312
"5231",790.349712123554
"5232",791.46829136761
"5233",791.540924929694
"5234",793.870879088059
"5235",796.784270666406
"5236",797.731682020148
"5237",803.403237408965
"5238",807.589332048121
"5239",808.535862386062
"5240",810.931460205349
"5241",813.489888549422
"5242",815.593787490311
"5243",815.866409928845
"5244",822.251090441728
"5245",826.492560573151
"5246",827.854486254658
"5247",833.757774001133
"5248",836.241830557019
"5249",839.211108521649
"5250",840.198623847435
"5251",842.234731200831
"5252",846.059962605577
"5253",846.554624258685
"5254",847.307820701703
"5255",848.969184603303
"5256",854.774418779157
"5257",856.075081179772
"5258",855.861937546649
"5259",858.897342383774
"5260",860.969491800657
"5261",863.173830463665
"5262",865.232908269786
"5263",867.555919843896
"5264",870.832003128216
"5265",875.89190412368
"5266",880.798209432973
"5267",883.343873869724
"5268",888.849269516287
"5269",892.154809043259
"5270",892.535550704877
"5271",896.408571293629
"5272",903.503860851413
"5273",906.641120508693
"5274",907.762516474239
"5275",910.96844997672
"5276",912.320867740961
"5277",916.215653317482
"5278",918.315987279198
"5279",922.249682247121
"5280",924.405116956509
"5281",925.035689026684
"5282",929.593927630459
"5283",931.812514280814
"5284",937.542302990414
"5285",941.390447921286
"5286",943.175115555868
"5287",946.763831954249
"5288",948.710323173492
"5289",949.404386097772
"5290",950.101622599611
"5291",947.748189069865
"5292",949.912335728929
"5293",951.82365924614
"5294",952.989717497447
"5295",956.77911531796
"5296",959.549869863996
"5297",962.147761841976
"5298",966.135363209713
"5299",969.566799201487
"5300",975.412688173779
"5301",975.501383908112
"5302",978.030004546481
"5303",979.460599702738
"5304",981.958329025437
"5305",984.472115465029
"5306",987.22054912022
"5307",989.290648390294
"5308",991.167236378169
"5309",990.645617870633
"5310",992.43225815113
"5311",994.261114547803
"5312",997.556109183255
"5313",997.720131656613
"5314",1000.50488061639
"5315",1005.76421018758
"5316",1011.24716124998
"5317",1013.82562504566
"5318",1016.95675535158
"5319",1017.84104982428
"5320",1019.71649177722
"5321",1021.28922097288
"5322",1023.65069893627
"5323",1027.6816290903
"5324",1029.22801612338
"5325",1029.89588307579
"5326",1031.1146763085
"5327",1032.91206400067
"5328",1037.5784665456
"5329",1040.64905480759
"5330",1041.19955093792
"5331",1041.25663447573
"5332",1039.97702154195
"5333",1037.46017954244
"5334",1035.76273856029
"5335",1034.02691711791
"5336",1030.71080088897
"5337",1028.68100893578
"5338",1027.31075614348
"5339",1021.91194522488
"5340",1023.33423830892
"5341",1021.12660984534
"5342",1017.19154370326
"5343",1013.45595255528
"5344",1009.56681043221
"5345",1005.14140642104
"5346",999.961849647263
"5347",1000.33988429418
"5348",994.214828785721
"5349",989.170679904788
"5350",982.238103932226
"5351",983.974119837857
"5352",980.020188354723
"5353",975.970872122884
"5354",972.065658900122
"5355",969.911098154719
"5356",964.379929996263
"5357",958.88192327895
"5358",954.982479766718
"5359",950.214238051975
"5360",950.202229629391
"5361",946.337786681468
"5362",946.137977289294
"5363",943.127197495815
"5364",938.626715236878
"5365",935.492558351705
"5366",932.649071041834
"5367",929.081896814787
"5368",925.744726531299
"5369",923.406747335595
"5370",921.539784300011
"5371",919.769279141281
"5372",916.559715174562
"5373",913.215152843615
"5374",913.558524899412
"5375",914.247082194838
"5376",912.434537982832
"5377",907.893189513423
"5378",904.323267892654
"5379",899.587990617414
"5380",896.363366764186
"5381",892.533836728987
"5382",889.982809270745
"5383",890.190726077681
"5384",888.563894077175
"5385",886.677404104756
"5386",883.827448700798
"5387",883.615458808361
"5388",880.945233778921
"5389",880.43137833509
"5390",879.982521330235
"5391",874.350071822108
"5392",871.686266206078
"5393",872.018037310094
"5394",867.211005490515
"5395",864.551895336982
"5396",864.557057354958
"5397",862.879791871393
"5398",861.34025642235
"5399",856.763847816581
"5400",854.60147106851
"5401",852.600579114044
"5402",851.679812705628
"5403",850.887408458515
"5404",845.229703047807
"5405",846.091906903392
"5406",843.890765597906
"5407",840.294381557032
"5408",838.258948680552
"5409",837.235965733569
"5410",831.92851452546
"5411",829.700476369627
"5412",826.598881382797
"5413",825.677111465518
"5414",823.868651526552
"5415",821.730572484313
"5416",819.431626075971
"5417",817.037060598354
"5418",816.495173770546
"5419",813.548041960164
"5420",804.892930450089
"5421",801.023999410663
"5422",800.520935040669
"5423",796.361514758282
"5424",796.199886783461
"5425",796.142622675527
"5426",793.343897281855
"5427",793.656375290915
"5428",790.758319619064
"5429",789.306213689136
"5430",791.416167938905
"5431",789.009507162268
"5432",789.118077148944
"5433",789.410280712737
"5434",787.701797452829
"5435",784.528567272965
"5436",784.583791653435
"5437",782.890889868613
"5438",781.755183717514
"5439",780.865106102752
"5440",778.572675213728
"5441",776.305184747678
"5442",773.063827188325
"5443",773.984059165522
"5444",776.430110843824
"5445",771.642924032011
"5446",766.603931161483
"5447",767.073214340446
"5448",764.326458658947
"5449",764.75229381392
"5450",761.438976721137
"5451",759.669215817754
"5452",759.00852779604
"5453",756.339857169228
"5454",752.879936745895
"5455",751.548632345205
"5456",752.377219800797
"5457",752.719773215896
"5458",753.359163206538
"5459",751.003333719048
"5460",749.994935544222
"5461",750.135660766553
"5462",750.456778159841
"5463",746.658137577139
"5464",746.125259361943
"5465",744.193255252502
"5466",741.411172797881
"5467",737.255899020252
"5468",733.794332172284
"5469",730.151676120331
"5470",728.998977568947
"5471",729.195202673783
"5472",730.378882333783
"5473",731.045341765566
"5474",728.121935539353
"5475",725.335314961189
"5476",726.425644876457
"5477",727.887676602679
"5478",722.275983608003
"5479",721.420810859879
"5480",720.537934990924
"5481",716.52906977
"5482",713.20341106297
"5483",708.50475759779
"5484",706.378594188828
"5485",708.039394684726
"5486",705.399456707754
"5487",703.699416567688
"5488",701.105893560717
"5489",697.141132971627
"5490",696.449722782596
"5491",691.837482013291
"5492",687.413610391485
"5493",689.041871144564
"5494",683.735089600026
"5495",685.892323469117
"5496",684.850825561253
"5497",684.4240668102
"5498",682.142369926714
"5499",682.804178428551
"5500",679.110053634694
"5501",675.677484340644
"5502",676.907199278854
"5503",677.765664656324
"5504",679.483286330538
"5505",672.653865026643
"5506",669.910404906719
"5507",669.422346733921
"5508",666.261294414512
"5509",666.747509498593
"5510",663.990281672529
"5511",663.134558924503
"5512",663.066514603055
"5513",663.248174907232
"5514",664.730136194103
"5515",665.176737900305
"5516",664.044124544497
"5517",657.318903499694
"5518",654.277262198583
"5519",652.247986141636
"5520",649.177515980405
"5521",648.623320504227
"5522",648.16902552763
"5523",646.424486665504
"5524",641.918226121528
"5525",640.638296216721
"5526",639.191165018706
"5527",641.045570105914
"5528",639.382221399269
"5529",638.430454920909
"5530",642.559720103585
"5531",644.688829392275
"5532",643.531262249828
"5533",646.056619544755
"5534",648.076871313081
"5535",649.94895745704
"5536",652.697989263011
"5537",653.758200521765
"5538",656.491997157361
"5539",660.954333720433
"5540",661.71875783304
"5541",661.364203577533
"5542",660.693107047328
"5543",663.902037686988
"5544",668.709734980742
"5545",669.72563892954
"5546",667.4667270683
"5547",668.5137335608
"5548",670.006081431851
"5549",671.671209921852
"5550",670.881877780898
"5551",674.661578727907
"5552",678.868114864535
"5553",681.508504434361
"5554",680.856288747534
"5555",683.288862956132
"5556",683.548835884007
"5557",687.994548448993
"5558",693.908685600102
"5559",697.226360309544
"5560",699.729202602977
"5561",700.589705256529
"5562",703.551884086033
"5563",705.524383710181
"5564",714.259990191547
"5565",717.053025556132
"5566",717.67426792827
"5567",717.929344444997
"5568",721.962450612862
"5569",722.401939464162
"5570",726.970582010514
"5571",726.685885067277
"5572",724.543440804682
"5573",728.077154756853
"5574",728.350924020319
"5575",729.220962532684
"5576",729.986790582708
"5577",730.129062657158
"5578",731.701091075392
"5579",734.823184294662
"5580",737.491141593016
"5581",739.369976882544
"5582",740.769486833532
"5583",740.139188294496
"5584",741.762497798891
"5585",747.102558855166
"5586",749.284916977029
"5587",752.322380557186
"5588",750.792288624524
"5589",750.885733927113
"5590",753.649899473602
"5591",752.573562386372
"5592",752.485516467535
"5593",752.730695417234
"5594",759.798143855418
"5595",759.946534234384
"5596",762.692205425666
"5597",762.10476433547
"5598",763.131955007953
"5599",760.596153649815
"5600",760.913732409897
"5601",765.645170145469
"5602",769.133902548499
"5603",769.514401436718
"5604",766.730510658157
"5605",767.767745470237
"5606",769.602592871763
"5607",773.70078003849
"5608",778.522507243299
"5609",780.270310292326
"5610",784.389722562511
"5611",789.546322150669
"5612",787.662004871652
"5613",786.634853683898
"5614",790.943410580576
"5615",792.300391184704
"5616",789.992226178146
"5617",789.673068930318
"5618",791.831349738295
"5619",793.161333625855
"5620",793.564751462331
"5621",794.590881588999
"5622",801.068652947402
"5623",804.939995045224
"5624",807.893857490151
"5625",811.57550417842
"5626",815.287863836904
"5627",818.578208240037
"5628",821.792935601591
"5629",820.647297735552
"5630",821.054387949937
"5631",821.004967607452
"5632",825.094733820892
"5633",825.413787835587
"5634",829.499395171104
"5635",832.140299200796
"5636",832.894235379287
"5637",837.409087258622
"5638",836.764758659529
"5639",838.211172313053
"5640",841.312916732322
"5641",844.70730964686
"5642",849.07817559341
"5643",851.213641936664
"5644",849.579609157954
"5645",852.105246809035
"5646",856.65279996435
"5647",859.273835592614
"5648",863.343078141921
"5649",864.541044662924
"5650",867.713437702234
"5651",866.699751283315
"5652",866.311715804626
"5653",869.116904546164
"5654",872.927046097521
"5655",873.92838268369
"5656",876.142199215192
"5657",877.540143334853
"5658",877.171847795384
"5659",876.339416062116
"5660",880.301828799064
"5661",883.183594607605
"5662",884.363072437684
"5663",884.665751208961
"5664",887.878795936
"5665",889.967605785881
"5666",892.212896087467
"5667",890.77578482241
"5668",892.173706259909
"5669",894.803945880045
"5670",897.066018546119
"5671",902.73880692902
"5672",905.833425463692
"5673",908.495809374342
"5674",911.977042143404
"5675",915.008912407975
"5676",914.060468565127
"5677",916.241684312951
"5678",916.636597511818
"5679",920.682115932388
"5680",926.299622901679
"5681",928.736479686359
"5682",933.404327232776
"5683",934.14869328881
"5684",936.600210545306
"5685",938.782256699422
"5686",937.98081938185
"5687",938.00559861668
"5688",940.450932274365
"5689",944.867150569389
"5690",949.138992278569
"5691",950.928260574524
"5692",954.382740241236
"5693",958.547884807992
"5694",962.011631169124
"5695",964.983136730371
"5696",966.877780005026
"5697",973.560044326044
"5698",974.388996307617
"5699",977.993019487684
"5700",981.318722575818
"5701",983.893247266846
"5702",987.822128999738
"5703",989.888294832358
"5704",997.329815832317
"5705",996.880323584645
"5706",1000.45221044841
"5707",1003.6656743417
"5708",1010.3485088248
"5709",1012.42461750453
"5710",1012.91437662495
"5711",1015.85692921067
"5712",1021.15124404966
"5713",1027.54631932236
"5714",1027.7249199102
"5715",1031.16055959686
"5716",1031.93693315124
"5717",1037.45538624297
"5718",1038.67408777015
"5719",1042.21015521621
"5720",1046.46762257597
"5721",1049.27996461834
"5722",1051.34050343013
"5723",1053.89885430987
"5724",1055.53385323965
"5725",1054.7904853038
"5726",1053.0096907291
"5727",1046.7187828392
"5728",1043.77226969129
"5729",1042.62005961637
"5730",1038.70778457363
"5731",1033.29702569245
"5732",1029.25245736142
"5733",1024.44241026545
"5734",1020.60479392918
"5735",1015.98175628902
"5736",1012.02938436402
"5737",1004.25689029683
"5738",1003.56416620275
"5739",1003.71598143123
"5740",1001.98910993111
"5741",995.580384296398
"5742",994.128554820758
"5743",991.943380853126
"5744",989.248103364962
"5745",988.464855983647
"5746",984.517594622624
"5747",985.233058209452
"5748",979.000277420402
"5749",976.72564278582
"5750",977.682056672227
"5751",974.612576468786
"5752",973.908406674634
"5753",969.979123001068
"5754",966.709590941561
"5755",968.386612018022
"5756",964.228936486947
"5757",961.589997575593
"5758",958.544668767435
"5759",957.411567698673
"5760",952.571209706201
"5761",945.979928950552
"5762",942.274597709158
"5763",941.038215680665
"5764",937.853920330902
"5765",937.731791811223
"5766",936.752662184489
"5767",936.524214197729
"5768",934.720551101686
"5769",931.520172358562
"5770",925.867213230885
"5771",925.908025987661
"5772",920.383336775772
"5773",919.107182430984
"5774",917.147028106299
"5775",915.404449184169
"5776",911.420954708621
"5777",905.838421980314
"5778",900.624345721051
"5779",899.818091209718
"5780",898.702295270066
"5781",896.342878710223
"5782",888.859399070013
"5783",884.0841963284
"5784",880.005998678892
"5785",878.755435417791
"5786",878.719451592857
"5787",873.24438326865
"5788",873.870205775535
"5789",872.428763426901
"5790",866.873974136976
"5791",865.525879757315
"5792",861.612950730094
"5793",858.588992399671
"5794",855.790458913289
"5795",854.193845495996
"5796",851.15931765505
"5797",848.588694440061
"5798",843.049837456592
"5799",840.295009843196
"5800",833.621321339402
"5801",828.064042497549
"5802",828.01030302847
"5803",826.880019589832
"5804",822.63407823028
"5805",820.460113827377
"5806",815.898683760853
"5807",813.099448987475
"5808",813.375533944332
"5809",810.617866322384
"5810",812.781193079029
"5811",808.410377459762
"5812",808.143994218145
"5813",805.797998576158
"5814",805.252221110659
"5815",801.355897729564
"5816",798.558097485599
"5817",797.315109290068
"5818",798.156495590737
"5819",798.979628376939
"5820",796.688872427574
"5821",792.04684076404
"5822",787.557762888461
"5823",779.939469171509
"5824",780.449405318206
"5825",778.27678193375
"5826",778.489120731476
"5827",774.072079730527
"5828",769.478838585139
"5829",769.977971087844
"5830",766.278888229324
"5831",765.343736306427
"5832",763.593271206629
"5833",762.601987307313
"5834",760.512238423244
"5835",757.750936310422
"5836",756.908004593774
"5837",753.026448154763
"5838",753.166065926887
"5839",747.831461516481
"5840",743.685006321619
"5841",740.858107071671
"5842",737.337773265011
"5843",736.661061200817
"5844",739.378575372898
"5845",738.729269364868
"5846",737.824100233785
"5847",736.604723939429
"5848",737.15528745578
"5849",736.027420987203
"5850",732.682577686185
"5851",734.80499044828
"5852",733.186257031838
"5853",730.987795427231
"5854",727.666776653554
"5855",730.508238221748
"5856",725.609449602941
"5857",723.673104947753
"5858",720.095908298849
"5859",722.521395915533
"5860",724.157443574695
"5861",720.675595992568
"5862",718.614555840184
"5863",716.645891630301
"5864",716.380196445244
"5865",718.842724952895
"5866",717.348684180519
"5867",712.154937763293
"5868",707.343530807911
"5869",706.770690330854
"5870",706.261925873583
"5871",704.70740173643
"5872",702.815517792757
"5873",700.443258737825
"5874",707.233950646079
"5875",706.066751855867
"5876",706.527869784332
"5877",705.788276678648
"5878",706.631491942018
"5879",709.884468744018
"5880",711.488155402812
"5881",714.100007540435
"5882",715.074176320224
"5883",716.974480792211
"5884",716.318300194907
"5885",719.730126218881
"5886",719.134084646409
"5887",716.447670873608
"5888",718.495013329901
"5889",720.89354158792
"5890",721.089058918593
"5891",719.610066359411
"5892",717.865713475077
"5893",718.660314008851
"5894",722.611587113232
"5895",728.771664222277
"5896",733.209867915697
"5897",734.354201033379
"5898",734.280086737858
"5899",736.174606152199
"5900",733.524991626142
"5901",734.083021704913
"5902",737.155542335425
"5903",739.362084069709
"5904",743.0644082255
"5905",749.995936010536
"5906",747.130222815485
"5907",745.369901735549
"5908",744.679145436441
"5909",747.067301583144
"5910",754.253983387432
"5911",756.549381374983
"5912",761.227595451801
"5913",760.151117464593
"5914",761.730391431401
"5915",762.185684426766
"5916",759.583853667509
"5917",762.662092013596
"5918",764.655318396476
"5919",767.800924427631
"5920",769.616199787217
"5921",770.976770801907
"5922",773.476903252297
"5923",777.210520916591
"5924",778.813021683714
"5925",779.841111162088
"5926",782.158479933757
"5927",779.500361100177
"5928",776.216639971974
"5929",772.172304397717
"5930",767.682737552795
"5931",766.641928213177
"5932",767.111640010768
"5933",761.600199055915
"5934",763.397598536035
"5935",760.838237122606
"5936",756.687266318257
"5937",757.101465694477
"5938",757.0324857736
"5939",755.292932540022
"5940",750.189840236105
"5941",748.498080158733
"5942",744.209636275617
"5943",746.048670458962
"5944",746.87335111989
"5945",743.554261982465
"5946",743.120908569829
"5947",740.993802399041
"5948",739.529432005918
"5949",739.087384003042
"5950",738.21415063203
"5951",739.001165499835
"5952",736.117627979491
"5953",733.539446519319
"5954",734.187883541338
"5955",731.848958572459
"5956",727.457699685289
"5957",723.540896478314
"5958",722.730303421965
"5959",723.001865859566
